SearchBayesianSkopt: New best config found. Config 0: {'topK': 602, 'shrink': 1217, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1438101527187219, 'tversky_beta': 1.1231954018014585} - results: ROC_AUC: 0.0815896, PRECISION: 0.0159387, PRECISION_RECALL_MIN_DEN: 0.0651342, RECALL: 0.0637252, MAP: 0.0276762, MRR: 0.0554131, NDCG: 0.0426106, F1: 0.0254995, HIT_RATE: 0.1593865, ARHR: 0.0599486, NOVELTY: 0.0049641, AVERAGE_POPULARITY: 0.0183915, DIVERSITY_MEAN_INTER_LIST: 0.9961212, DIVERSITY_HERFINDAHL: 0.9995928, COVERAGE_ITEM: 0.4816939, COVERAGE_ITEM_CORRECT: 0.0282579, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0874544, DIVERSITY_GINI: 0.2099879, SHANNON_ENTROPY: 12.5937256, 
SearchBayesianSkopt: Config 213 is suboptimal. Config: {'topK': 1638, 'shrink': 2640, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5678975130524421, 'tversky_beta': 1.8172974093812015} - results: ROC_AUC: 0.0755228, PRECISION: 0.0144244, PRECISION_RECALL_MIN_DEN: 0.0598577, RECALL: 0.0586996, MAP: 0.0255536, MRR: 0.0505181, NDCG: 0.0392733, F1: 0.0231581, HIT_RATE: 0.1442438, ARHR: 0.0543054, NOVELTY: 0.0049894, AVERAGE_POPULARITY: 0.0185181, DIVERSITY_MEAN_INTER_LIST: 0.9948273, DIVERSITY_HERFINDAHL: 0.9994634, COVERAGE_ITEM: 0.4491242, COVERAGE_ITEM_CORRECT: 0.0255630, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0806594, DIVERSITY_GINI: 0.1826953, SHANNON_ENTROPY: 12.3385529, 
SearchBayesianSkopt: Config 214 is suboptimal. Config: {'topK': 1888, 'shrink': 2026, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.4323867916863896, 'tversky_beta': 0.3247908403569984} - results: ROC_AUC: 0.0739834, PRECISION: 0.0145797, PRECISION_RECALL_MIN_DEN: 0.0603560, RECALL: 0.0592154, MAP: 0.0252297, MRR: 0.0496380, NDCG: 0.0391099, F1: 0.0233984, HIT_RATE: 0.1457969, ARHR: 0.0535593, NOVELTY: 0.0049901, AVERAGE_POPULARITY: 0.0186018, DIVERSITY_MEAN_INTER_LIST: 0.9946527, DIVERSITY_HERFINDAHL: 0.9994460, COVERAGE_ITEM: 0.4497016, COVERAGE_ITEM_CORRECT: 0.0259480, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0811627, DIVERSITY_GINI: 0.1820724, SHANNON_ENTROPY: 12.3244739, 
SearchBayesianSkopt: Config 215 is suboptimal. Config: {'topK': 1624, 'shrink': 1899, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.2781575247878272, 'tversky_beta': 1.8615246158038519} - results: ROC_AUC: 0.0756690, PRECISION: 0.0146185, PRECISION_RECALL_MIN_DEN: 0.0609449, RECALL: 0.0597806, MAP: 0.0256097, MRR: 0.0512381, NDCG: 0.0396158, F1: 0.0234923, HIT_RATE: 0.1461852, ARHR: 0.0551006, NOVELTY: 0.0049828, AVERAGE_POPULARITY: 0.0186010, DIVERSITY_MEAN_INTER_LIST: 0.9951676, DIVERSITY_HERFINDAHL: 0.9994974, COVERAGE_ITEM: 0.4529355, COVERAGE_ITEM_CORRECT: 0.0259095, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0816660, DIVERSITY_GINI: 0.1854231, SHANNON_ENTROPY: 12.3730339, 
SearchBayesianSkopt: Config 216 is suboptimal. Config: {'topK': 1053, 'shrink': 1310, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4999021067006955, 'tversky_beta': 0.4681934199706993} - results: ROC_AUC: 0.0777378, PRECISION: 0.0149486, PRECISION_RECALL_MIN_DEN: 0.0617323, RECALL: 0.0604501, MAP: 0.0260983, MRR: 0.0524130, NDCG: 0.0403270, F1: 0.0239697, HIT_RATE: 0.1494855, ARHR: 0.0565117, NOVELTY: 0.0049710, AVERAGE_POPULARITY: 0.0183323, DIVERSITY_MEAN_INTER_LIST: 0.9957548, DIVERSITY_HERFINDAHL: 0.9995561, COVERAGE_ITEM: 0.4675650, COVERAGE_ITEM_CORRECT: 0.0265640, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0831760, DIVERSITY_GINI: 0.1969113, SHANNON_ENTROPY: 12.4861391, 
SearchBayesianSkopt: Config 217 is suboptimal. Config: {'topK': 111, 'shrink': 818, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.4785805627480447, 'tversky_beta': 0.8433106799984782} - results: ROC_AUC: 0.0846975, PRECISION: 0.0173753, PRECISION_RECALL_MIN_DEN: 0.0698313, RECALL: 0.0683983, MAP: 0.0292420, MRR: 0.0581113, NDCG: 0.0454360, F1: 0.0277111, HIT_RATE: 0.1737527, ARHR: 0.0636964, NOVELTY: 0.0049534, AVERAGE_POPULARITY: 0.0184569, DIVERSITY_MEAN_INTER_LIST: 0.9968796, DIVERSITY_HERFINDAHL: 0.9996686, COVERAGE_ITEM: 0.5420212, COVERAGE_ITEM_CORRECT: 0.0312608, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0932427, DIVERSITY_GINI: 0.2583759, SHANNON_ENTROPY: 12.9115857, 
SearchBayesianSkopt: Config 218 is suboptimal. Config: {'topK': 549, 'shrink': 915, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4196731129049132, 'tversky_beta': 1.9847075614539065} - results: ROC_AUC: 0.0821402, PRECISION: 0.0160745, PRECISION_RECALL_MIN_DEN: 0.0656176, RECALL: 0.0641698, MAP: 0.0280860, MRR: 0.0560664, NDCG: 0.0431107, F1: 0.0257090, HIT_RATE: 0.1607455, ARHR: 0.0606912, NOVELTY: 0.0049672, AVERAGE_POPULARITY: 0.0183872, DIVERSITY_MEAN_INTER_LIST: 0.9962240, DIVERSITY_HERFINDAHL: 0.9996031, COVERAGE_ITEM: 0.4849278, COVERAGE_ITEM_CORRECT: 0.0286814, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0885869, DIVERSITY_GINI: 0.2134457, SHANNON_ENTROPY: 12.6230735, 
SearchBayesianSkopt: Config 219 is suboptimal. Config: {'topK': 698, 'shrink': 1356, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5126820362363655, 'tversky_beta': 1.1219605416339045} - results: ROC_AUC: 0.0811008, PRECISION: 0.0157445, PRECISION_RECALL_MIN_DEN: 0.0643862, RECALL: 0.0629794, MAP: 0.0271203, MRR: 0.0544780, NDCG: 0.0419380, F1: 0.0251913, HIT_RATE: 0.1574452, ARHR: 0.0588467, NOVELTY: 0.0049609, AVERAGE_POPULARITY: 0.0183392, DIVERSITY_MEAN_INTER_LIST: 0.9960617, DIVERSITY_HERFINDAHL: 0.9995868, COVERAGE_ITEM: 0.4775361, COVERAGE_ITEM_CORRECT: 0.0279885, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0869511, DIVERSITY_GINI: 0.2065042, SHANNON_ENTROPY: 12.5685012, 
SearchBayesianSkopt: Config 220 is suboptimal. Config: {'topK': 1053, 'shrink': 473, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.226107521352654, 'tversky_beta': 0.8252030175417726} - results: ROC_AUC: 0.0788612, PRECISION: 0.0153757, PRECISION_RECALL_MIN_DEN: 0.0626250, RECALL: 0.0612556, MAP: 0.0264951, MRR: 0.0537397, NDCG: 0.0409935, F1: 0.0245812, HIT_RATE: 0.1537566, ARHR: 0.0580863, NOVELTY: 0.0049695, AVERAGE_POPULARITY: 0.0184032, DIVERSITY_MEAN_INTER_LIST: 0.9959401, DIVERSITY_HERFINDAHL: 0.9995747, COVERAGE_ITEM: 0.4695284, COVERAGE_ITEM_CORRECT: 0.0272955, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0849377, DIVERSITY_GINI: 0.1999780, SHANNON_ENTROPY: 12.5222586, 
SearchBayesianSkopt: Config 221 is suboptimal. Config: {'topK': 1278, 'shrink': 2483, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.517598981979389, 'tversky_beta': 1.7405555777949135} - results: ROC_AUC: 0.0767119, PRECISION: 0.0149097, PRECISION_RECALL_MIN_DEN: 0.0614206, RECALL: 0.0601699, MAP: 0.0259091, MRR: 0.0516778, NDCG: 0.0400337, F1: 0.0238977, HIT_RATE: 0.1490973, ARHR: 0.0556641, NOVELTY: 0.0049821, AVERAGE_POPULARITY: 0.0184170, DIVERSITY_MEAN_INTER_LIST: 0.9954138, DIVERSITY_HERFINDAHL: 0.9995221, COVERAGE_ITEM: 0.4592493, COVERAGE_ITEM_CORRECT: 0.0265255, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0831760, DIVERSITY_GINI: 0.1906393, SHANNON_ENTROPY: 12.4229595, 
SearchBayesianSkopt: Config 222 is suboptimal. Config: {'topK': 127, 'shrink': 2837, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.2274016896258115, 'tversky_beta': 0.9268799135870556} - results: ROC_AUC: 0.0859284, PRECISION: 0.0173559, PRECISION_RECALL_MIN_DEN: 0.0705670, RECALL: 0.0690883, MAP: 0.0294170, MRR: 0.0589611, NDCG: 0.0457665, F1: 0.0277424, HIT_RATE: 0.1735585, ARHR: 0.0643272, NOVELTY: 0.0049540, AVERAGE_POPULARITY: 0.0185330, DIVERSITY_MEAN_INTER_LIST: 0.9968444, DIVERSITY_HERFINDAHL: 0.9996651, COVERAGE_ITEM: 0.5370164, COVERAGE_ITEM_CORRECT: 0.0311838, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0941236, DIVERSITY_GINI: 0.2548994, SHANNON_ENTROPY: 12.8913876, 
SearchBayesianSkopt: Config 223 is suboptimal. Config: {'topK': 1064, 'shrink': 2187, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.4211462671367655, 'tversky_beta': 1.0398530677214886} - results: ROC_AUC: 0.0775454, PRECISION: 0.0149486, PRECISION_RECALL_MIN_DEN: 0.0618908, RECALL: 0.0606551, MAP: 0.0258925, MRR: 0.0520632, NDCG: 0.0402106, F1: 0.0239858, HIT_RATE: 0.1494855, ARHR: 0.0559543, NOVELTY: 0.0049794, AVERAGE_POPULARITY: 0.0183315, DIVERSITY_MEAN_INTER_LIST: 0.9954049, DIVERSITY_HERFINDAHL: 0.9995212, COVERAGE_ITEM: 0.4612512, COVERAGE_ITEM_CORRECT: 0.0265255, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0840569, DIVERSITY_GINI: 0.1924834, SHANNON_ENTROPY: 12.4367233, 
SearchBayesianSkopt: Config 224 is suboptimal. Config: {'topK': 296, 'shrink': 1019, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.6218926656886216, 'tversky_beta': 0.4981684584546392} - results: ROC_AUC: 0.0832983, PRECISION: 0.0164046, PRECISION_RECALL_MIN_DEN: 0.0678418, RECALL: 0.0664363, MAP: 0.0281778, MRR: 0.0560828, NDCG: 0.0437925, F1: 0.0263121, HIT_RATE: 0.1640458, ARHR: 0.0606322, NOVELTY: 0.0049583, AVERAGE_POPULARITY: 0.0183426, DIVERSITY_MEAN_INTER_LIST: 0.9964812, DIVERSITY_HERFINDAHL: 0.9996288, COVERAGE_ITEM: 0.5081039, COVERAGE_ITEM_CORRECT: 0.0293744, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0906002, DIVERSITY_GINI: 0.2307860, SHANNON_ENTROPY: 12.7365843, 
SearchBayesianSkopt: Config 225 is suboptimal. Config: {'topK': 1912, 'shrink': 1495, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.467589429643484, 'tversky_beta': 0.11789410518791457} - results: ROC_AUC: 0.0747930, PRECISION: 0.0147156, PRECISION_RECALL_MIN_DEN: 0.0610045, RECALL: 0.0598043, MAP: 0.0255182, MRR: 0.0504259, NDCG: 0.0394950, F1: 0.0236193, HIT_RATE: 0.1471559, ARHR: 0.0544283, NOVELTY: 0.0049828, AVERAGE_POPULARITY: 0.0186648, DIVERSITY_MEAN_INTER_LIST: 0.9951822, DIVERSITY_HERFINDAHL: 0.9994989, COVERAGE_ITEM: 0.4518576, COVERAGE_ITEM_CORRECT: 0.0261020, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0819177, DIVERSITY_GINI: 0.1842411, SHANNON_ENTROPY: 12.3644967, 
SearchBayesianSkopt: Config 226 is suboptimal. Config: {'topK': 542, 'shrink': 2460, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4139985492882354, 'tversky_beta': 0.46020007265936747} - results: ROC_AUC: 0.0814363, PRECISION: 0.0159969, PRECISION_RECALL_MIN_DEN: 0.0658732, RECALL: 0.0644836, MAP: 0.0278566, MRR: 0.0553751, NDCG: 0.0429092, F1: 0.0256345, HIT_RATE: 0.1599689, ARHR: 0.0598681, NOVELTY: 0.0049662, AVERAGE_POPULARITY: 0.0183442, DIVERSITY_MEAN_INTER_LIST: 0.9961491, DIVERSITY_HERFINDAHL: 0.9995956, COVERAGE_ITEM: 0.4870452, COVERAGE_ITEM_CORRECT: 0.0286044, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0882094, DIVERSITY_GINI: 0.2137655, SHANNON_ENTROPY: 12.6162016, 
SearchBayesianSkopt: Config 227 is suboptimal. Config: {'topK': 367, 'shrink': 154, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.6925683085899528, 'tversky_beta': 1.4912082314386623} - results: ROC_AUC: 0.0876706, PRECISION: 0.0169870, PRECISION_RECALL_MIN_DEN: 0.0712094, RECALL: 0.0698736, MAP: 0.0305141, MRR: 0.0604680, NDCG: 0.0467766, F1: 0.0273298, HIT_RATE: 0.1698699, ARHR: 0.0655943, NOVELTY: 0.0049555, AVERAGE_POPULARITY: 0.0184343, DIVERSITY_MEAN_INTER_LIST: 0.9966705, DIVERSITY_HERFINDAHL: 0.9996477, COVERAGE_ITEM: 0.5164966, COVERAGE_ITEM_CORRECT: 0.0302984, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0926136, DIVERSITY_GINI: 0.2417510, SHANNON_ENTROPY: 12.8146466, 
SearchBayesianSkopt: Config 228 is suboptimal. Config: {'topK': 964, 'shrink': 769, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.102387708512285, 'tversky_beta': 0.6091649912589915} - results: ROC_AUC: 0.0791856, PRECISION: 0.0153562, PRECISION_RECALL_MIN_DEN: 0.0627296, RECALL: 0.0613700, MAP: 0.0265911, MRR: 0.0536307, NDCG: 0.0410890, F1: 0.0245656, HIT_RATE: 0.1535624, ARHR: 0.0578541, NOVELTY: 0.0049677, AVERAGE_POPULARITY: 0.0183002, DIVERSITY_MEAN_INTER_LIST: 0.9958804, DIVERSITY_HERFINDAHL: 0.9995687, COVERAGE_ITEM: 0.4700674, COVERAGE_ITEM_CORRECT: 0.0272955, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0849377, DIVERSITY_GINI: 0.1996950, SHANNON_ENTROPY: 12.5138398, 
SearchBayesianSkopt: Config 229 is suboptimal. Config: {'topK': 1432, 'shrink': 2020, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7126948458545485, 'tversky_beta': 0.3614427110942385} - results: ROC_AUC: 0.0752229, PRECISION: 0.0145991, PRECISION_RECALL_MIN_DEN: 0.0607165, RECALL: 0.0595277, MAP: 0.0254122, MRR: 0.0507625, NDCG: 0.0393724, F1: 0.0234477, HIT_RATE: 0.1459911, ARHR: 0.0547229, NOVELTY: 0.0049821, AVERAGE_POPULARITY: 0.0184243, DIVERSITY_MEAN_INTER_LIST: 0.9951703, DIVERSITY_HERFINDAHL: 0.9994977, COVERAGE_ITEM: 0.4587103, COVERAGE_ITEM_CORRECT: 0.0261405, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0811627, DIVERSITY_GINI: 0.1891648, SHANNON_ENTROPY: 12.3990334, 
SearchBayesianSkopt: Config 230 is suboptimal. Config: {'topK': 1016, 'shrink': 1971, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5079056806500825, 'tversky_beta': 0.5002204432325509} - results: ROC_AUC: 0.0775450, PRECISION: 0.0151427, PRECISION_RECALL_MIN_DEN: 0.0625460, RECALL: 0.0612523, MAP: 0.0261254, MRR: 0.0525380, NDCG: 0.0405837, F1: 0.0242823, HIT_RATE: 0.1514269, ARHR: 0.0566336, NOVELTY: 0.0049731, AVERAGE_POPULARITY: 0.0182518, DIVERSITY_MEAN_INTER_LIST: 0.9955249, DIVERSITY_HERFINDAHL: 0.9995332, COVERAGE_ITEM: 0.4667565, COVERAGE_ITEM_CORRECT: 0.0269105, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0841827, DIVERSITY_GINI: 0.1959177, SHANNON_ENTROPY: 12.4652970, 
SearchBayesianSkopt: Config 231 is suboptimal. Config: {'topK': 728, 'shrink': 612, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7363289985208017, 'tversky_beta': 0.13425683485233034} - results: ROC_AUC: 0.0818155, PRECISION: 0.0158804, PRECISION_RECALL_MIN_DEN: 0.0643546, RECALL: 0.0629189, MAP: 0.0273608, MRR: 0.0553949, NDCG: 0.0422346, F1: 0.0253601, HIT_RATE: 0.1588041, ARHR: 0.0599639, NOVELTY: 0.0049606, AVERAGE_POPULARITY: 0.0183509, DIVERSITY_MEAN_INTER_LIST: 0.9962022, DIVERSITY_HERFINDAHL: 0.9996009, COVERAGE_ITEM: 0.4821174, COVERAGE_ITEM_CORRECT: 0.0282579, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0874544, DIVERSITY_GINI: 0.2105299, SHANNON_ENTROPY: 12.6064098, 
SearchBayesianSkopt: Config 232 is suboptimal. Config: {'topK': 462, 'shrink': 1691, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.85562074179782, 'tversky_beta': 0.31274175791937614} - results: ROC_AUC: 0.0830042, PRECISION: 0.0161910, PRECISION_RECALL_MIN_DEN: 0.0670967, RECALL: 0.0657089, MAP: 0.0281738, MRR: 0.0566501, NDCG: 0.0435657, F1: 0.0259804, HIT_RATE: 0.1619103, ARHR: 0.0613268, NOVELTY: 0.0049628, AVERAGE_POPULARITY: 0.0182943, DIVERSITY_MEAN_INTER_LIST: 0.9963184, DIVERSITY_HERFINDAHL: 0.9996125, COVERAGE_ITEM: 0.4935515, COVERAGE_ITEM_CORRECT: 0.0289124, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0885869, DIVERSITY_GINI: 0.2199908, SHANNON_ENTROPY: 12.6654663, 
SearchBayesianSkopt: Config 233 is suboptimal. Config: {'topK': 736, 'shrink': 1168, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.4455356101689817, 'tversky_beta': 1.5513915544619574} - results: ROC_AUC: 0.0805208, PRECISION: 0.0156086, PRECISION_RECALL_MIN_DEN: 0.0644800, RECALL: 0.0631712, MAP: 0.0269523, MRR: 0.0541330, NDCG: 0.0418150, F1: 0.0250322, HIT_RATE: 0.1560862, ARHR: 0.0583530, NOVELTY: 0.0049671, AVERAGE_POPULARITY: 0.0183025, DIVERSITY_MEAN_INTER_LIST: 0.9958612, DIVERSITY_HERFINDAHL: 0.9995668, COVERAGE_ITEM: 0.4700289, COVERAGE_ITEM_CORRECT: 0.0277190, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0865735, DIVERSITY_GINI: 0.2009301, SHANNON_ENTROPY: 12.5212925, 
SearchBayesianSkopt: Config 234 is suboptimal. Config: {'topK': 1751, 'shrink': 421, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.312163936399588, 'tversky_beta': 1.491171999766768} - results: ROC_AUC: 0.0769118, PRECISION: 0.0150456, PRECISION_RECALL_MIN_DEN: 0.0621078, RECALL: 0.0608028, MAP: 0.0261026, MRR: 0.0514207, NDCG: 0.0402695, F1: 0.0241222, HIT_RATE: 0.1504562, ARHR: 0.0558505, NOVELTY: 0.0049771, AVERAGE_POPULARITY: 0.0186252, DIVERSITY_MEAN_INTER_LIST: 0.9957187, DIVERSITY_HERFINDAHL: 0.9995525, COVERAGE_ITEM: 0.4569779, COVERAGE_ITEM_CORRECT: 0.0266795, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0825469, DIVERSITY_GINI: 0.1912123, SHANNON_ENTROPY: 12.4511673, 
SearchBayesianSkopt: Config 235 is suboptimal. Config: {'topK': 488, 'shrink': 574, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7995396358472158, 'tversky_beta': 0.12383112985838965} - results: ROC_AUC: 0.0827382, PRECISION: 0.0161134, PRECISION_RECALL_MIN_DEN: 0.0669362, RECALL: 0.0655545, MAP: 0.0280323, MRR: 0.0562140, NDCG: 0.0433541, F1: 0.0258683, HIT_RATE: 0.1611338, ARHR: 0.0607923, NOVELTY: 0.0049620, AVERAGE_POPULARITY: 0.0183311, DIVERSITY_MEAN_INTER_LIST: 0.9963281, DIVERSITY_HERFINDAHL: 0.9996135, COVERAGE_ITEM: 0.4937055, COVERAGE_ITEM_CORRECT: 0.0287199, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0885869, DIVERSITY_GINI: 0.2199318, SHANNON_ENTROPY: 12.6660996, 
SearchBayesianSkopt: Config 236 is suboptimal. Config: {'topK': 1222, 'shrink': 2135, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.10397206251811866, 'tversky_beta': 0.9429987213217372} - results: ROC_AUC: 0.0765932, PRECISION: 0.0147544, PRECISION_RECALL_MIN_DEN: 0.0613992, RECALL: 0.0601567, MAP: 0.0258026, MRR: 0.0515827, NDCG: 0.0399003, F1: 0.0236968, HIT_RATE: 0.1475442, ARHR: 0.0554603, NOVELTY: 0.0049813, AVERAGE_POPULARITY: 0.0183083, DIVERSITY_MEAN_INTER_LIST: 0.9951630, DIVERSITY_HERFINDAHL: 0.9994970, COVERAGE_ITEM: 0.4539365, COVERAGE_ITEM_CORRECT: 0.0261790, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0826727, DIVERSITY_GINI: 0.1865334, SHANNON_ENTROPY: 12.3836863, 
SearchBayesianSkopt: Config 237 is suboptimal. Config: {'topK': 1095, 'shrink': 2270, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4809701334102838, 'tversky_beta': 0.35290958683826795} - results: ROC_AUC: 0.0774071, PRECISION: 0.0147738, PRECISION_RECALL_MIN_DEN: 0.0615266, RECALL: 0.0603110, MAP: 0.0260544, MRR: 0.0524772, NDCG: 0.0402243, F1: 0.0237338, HIT_RATE: 0.1477383, ARHR: 0.0564249, NOVELTY: 0.0049737, AVERAGE_POPULARITY: 0.0183614, DIVERSITY_MEAN_INTER_LIST: 0.9955874, DIVERSITY_HERFINDAHL: 0.9995394, COVERAGE_ITEM: 0.4660250, COVERAGE_ITEM_CORRECT: 0.0264100, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0824210, DIVERSITY_GINI: 0.1950974, SHANNON_ENTROPY: 12.4626399, 
SearchBayesianSkopt: Config 238 is suboptimal. Config: {'topK': 328, 'shrink': 2025, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.819160979782068, 'tversky_beta': 1.6020114149735685} - results: ROC_AUC: 0.0836607, PRECISION: 0.0160940, PRECISION_RECALL_MIN_DEN: 0.0668841, RECALL: 0.0654883, MAP: 0.0283063, MRR: 0.0561677, NDCG: 0.0436128, F1: 0.0258381, HIT_RATE: 0.1609396, ARHR: 0.0606797, NOVELTY: 0.0049555, AVERAGE_POPULARITY: 0.0182777, DIVERSITY_MEAN_INTER_LIST: 0.9963696, DIVERSITY_HERFINDAHL: 0.9996176, COVERAGE_ITEM: 0.5019057, COVERAGE_ITEM_CORRECT: 0.0288354, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0893419, DIVERSITY_GINI: 0.2256724, SHANNON_ENTROPY: 12.6999964, 
SearchBayesianSkopt: Config 239 is suboptimal. Config: {'topK': 681, 'shrink': 2274, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5440175129508996, 'tversky_beta': 0.27823434091225724} - results: ROC_AUC: 0.0810850, PRECISION: 0.0156086, PRECISION_RECALL_MIN_DEN: 0.0642179, RECALL: 0.0628681, MAP: 0.0272418, MRR: 0.0546423, NDCG: 0.0419748, F1: 0.0250083, HIT_RATE: 0.1560862, ARHR: 0.0589271, NOVELTY: 0.0049662, AVERAGE_POPULARITY: 0.0182708, DIVERSITY_MEAN_INTER_LIST: 0.9959335, DIVERSITY_HERFINDAHL: 0.9995740, COVERAGE_ITEM: 0.4791915, COVERAGE_ITEM_CORRECT: 0.0277190, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0864477, DIVERSITY_GINI: 0.2069094, SHANNON_ENTROPY: 12.5600658, 
SearchBayesianSkopt: Config 240 is suboptimal. Config: {'topK': 1758, 'shrink': 2794, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.122818193780738, 'tversky_beta': 0.8288064723954627} - results: ROC_AUC: 0.0746016, PRECISION: 0.0145409, PRECISION_RECALL_MIN_DEN: 0.0605062, RECALL: 0.0593337, MAP: 0.0253656, MRR: 0.0498278, NDCG: 0.0392259, F1: 0.0233575, HIT_RATE: 0.1454087, ARHR: 0.0537614, NOVELTY: 0.0049857, AVERAGE_POPULARITY: 0.0185917, DIVERSITY_MEAN_INTER_LIST: 0.9948855, DIVERSITY_HERFINDAHL: 0.9994692, COVERAGE_ITEM: 0.4519346, COVERAGE_ITEM_CORRECT: 0.0258710, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0805335, DIVERSITY_GINI: 0.1837528, SHANNON_ENTROPY: 12.3465435, 
SearchBayesianSkopt: Config 241 is suboptimal. Config: {'topK': 1720, 'shrink': 312, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.815164275030701, 'tversky_beta': 1.4934500724661894} - results: ROC_AUC: 0.0788807, PRECISION: 0.0155310, PRECISION_RECALL_MIN_DEN: 0.0640055, RECALL: 0.0626752, MAP: 0.0271024, MRR: 0.0532044, NDCG: 0.0416657, F1: 0.0248933, HIT_RATE: 0.1553096, ARHR: 0.0579182, NOVELTY: 0.0049713, AVERAGE_POPULARITY: 0.0185897, DIVERSITY_MEAN_INTER_LIST: 0.9959335, DIVERSITY_HERFINDAHL: 0.9995740, COVERAGE_ITEM: 0.4665255, COVERAGE_ITEM_CORRECT: 0.0276035, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0853152, DIVERSITY_GINI: 0.1992097, SHANNON_ENTROPY: 12.5201524, 
